,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
48,40.0077821012,1.84210526316,1.01922529754,1.54195611006,12.9389620911,-0.298309491911,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.05208467093
49,40.0077821012,1.9649122807,1.03376556867,1.56148060997,13.0681654718,-0.300324737043,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.06011363588
50,40.0077821012,2.08771929825,1.04856438991,1.58043970248,13.1983548657,-0.302702803947,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.12015799749
51,40.0077821012,2.21052631579,1.05962650096,1.59259981079,13.3359181285,-0.309567572208,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.1317095553
52,40.0077821012,2.33333333333,1.06945625576,1.60307781499,13.4749000037,-0.317340408023,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.12877674135
53,40.0077821012,2.45614035088,1.07680736029,1.61192003841,13.6135217088,-0.322077579626,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.20409849251
54,40.0077821012,2.57894736842,1.0840884059,1.61627499835,13.7613934535,-0.325621578685,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.20285753525
55,40.0077821012,2.70175438596,1.09305938655,1.62209293301,13.9091127999,-0.328863122388,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.21026473635
56,40.0077821012,2.82456140351,1.09983623045,1.62726838633,14.0577418026,-0.327219633064,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.21132136714
57,40.0077821012,2.94736842105,1.10626543846,1.63245579737,14.206500567,-0.324386416402,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.20401924937
58,40.0077821012,3.0701754386,1.11082434881,1.63738795523,14.3543625801,-0.322790269109,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.13644507087
59,40.0077821012,3.19298245614,1.10825227816,1.64295224179,14.4939260099,-0.319583770559,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.13683819694
60,40.0077821012,3.31578947368,1.10589527053,1.64810296711,14.6335377183,-0.315286505782,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.12106334268
61,40.0077821012,3.43859649123,1.09934000663,1.64922247425,14.7712121639,-0.31142919746,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.11442433083
62,40.0077821012,3.56140350877,1.09151058088,1.64894950803,14.9080712922,-0.307528973314,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.14340039808
63,40.0077821012,3.68421052632,1.08349532263,1.6481255689,15.048488885,-0.304720007647,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.20174138355
64,40.0077821012,3.80701754386,1.0730174499,1.64460177432,15.1960711601,-0.304943335922,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.20472580823
65,40.0077821012,3.9298245614,1.06189418722,1.6404209038,15.3440199436,-0.306026937708,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.21961493932
66,40.0077821012,4.05263157895,1.05347452429,1.63628456998,15.4937972168,-0.307165902791,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.23608486115
67,40.0077821012,4.17543859649,1.04853889901,1.63201182195,15.6455971121,-0.308816457632,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.238084191
68,40.0077821012,4.29824561404,1.04285222047,1.62533811417,15.797642539,-0.310300457074,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.2450710425
69,40.0077821012,4.42105263158,1.03190736267,1.60773459291,15.9505460004,-0.310807815526,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.24778012421
70,40.0077821012,4.54385964912,1.01988940625,1.58760582919,16.103782156,-0.311144064585,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.24879421785
71,40.0077821012,4.66666666667,1.00603997459,1.5689666041,16.2571428494,-0.311381009828,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.27024022584
72,40.0077821012,4.78947368421,0.987323372761,1.55221192568,16.4131372631,-0.312506885277,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.2728285933
73,40.0077821012,4.91228070175,0.968804739143,1.53568599326,16.5694495465,-0.313910599433,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.25033818932
74,40.0077821012,5.0350877193,0.946588349445,1.517446063,16.7229998505,-0.318008839606,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.24657610558
75,40.0077821012,5.15789473684,0.923334134707,1.49928278708,16.8760881441,-0.322553013001,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.23856342958
76,40.0077821012,5.28070175439,0.900997266925,1.47788883292,17.028192425,-0.325504835097,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.20904700755
77,40.0077821012,5.40350877193,0.88201058384,1.44936488991,17.176671882,-0.325354854198,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.21253189309
78,40.0077821012,5.52631578947,0.862522264021,1.42089008426,17.3255793075,-0.325322850046,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.17463085966
79,40.0077821012,5.64912280702,0.842999760691,1.38337371075,17.4698322201,-0.323170272223,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.16227606445
80,40.0077821012,5.77192982456,0.823002226486,1.34156124428,17.6125678771,-0.320309664942,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.15356880309
81,40.0077821012,5.89473684211,0.803361827547,1.29781916267,17.7542342214,-0.317214917521,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.13054908442
82,40.0077821012,6.01754385965,0.785814264963,1.25083577968,17.8930735826,-0.31305613138,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.12854506192
83,40.0077821012,6.14035087719,0.768251409217,1.20166725386,18.0316668358,-0.308669609035,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.08081331934
84,40.0077821012,6.26315789474,0.749432536659,1.15212981149,18.1643982961,-0.305963914068,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.04001247542
85,40.0077821012,6.38596491228,0.729532833847,1.10179533607,18.2921191264,-0.304563144641,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.0297944909
86,40.0077821012,6.50877192982,0.709215359916,1.04945950155,18.4185851165,-0.303452985569,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.938342396565
87,40.0077821012,6.63157894737,0.689516550499,0.998602146549,18.5338201477,-0.304583538049,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.929634868327
88,40.0077821012,6.75438596491,0.669373485006,0.945389322296,18.6479858333,-0.305990390089,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.858484600126
89,40.0077821012,6.87719298246,0.647665226357,0.893867912904,18.7534137666,-0.306756024602,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.740510170482
90,40.0077821012,7.0,0.62347396539,0.847729691694,18.8443536121,-0.306452486034,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.761550435185
91,40.0077821012,7.12280701754,0.59840721003,0.797235495917,18.9378773498,-0.306341353049,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.648684968263
92,40.0077821012,7.24561403509,0.575473852938,0.751139674787,19.017540416,-0.305800396706,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.645375204957
93,40.0077821012,7.36842105263,0.551906521464,0.702354815142,19.0967970201,-0.305131722564,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.614800776479
94,40.0077821012,7.49122807018,0.527040407831,0.649854023529,19.1722988699,-0.305184451846,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.564111465309
95,40.0077821012,7.61403508772,0.500682232611,0.593239863952,19.2415757165,-0.306311261455,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.571412883539
96,40.0077821012,7.73684210526,0.472675756834,0.528659968923,19.3117492285,-0.307650240156,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.396778062525
97,40.0077821012,7.85964912281,0.448535487697,0.485923542877,19.360476359,-0.306818473323,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.331409619957
98,40.0077821012,7.98245614035,0.42478422759,0.451601162822,19.401175786,-0.305102596477,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.296632006602
99,40.0077821012,8.10526315789,0.402536291205,0.418373666875,19.4376042781,-0.303690510066,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.210682748913
100,40.0077821012,8.22807017544,0.386388744694,0.393619889936,19.4634775981,-0.302678068053,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.200306928936
101,40.0077821012,8.35087719298,0.370002205629,0.36870694423,19.4880766946,-0.301798562866,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.152233686259
102,40.0077821012,8.47368421053,0.353849967925,0.349794929511,19.5067720596,-0.300696939399,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.110445521827
103,40.0077821012,8.59649122807,0.338247414233,0.336712760492,19.5203355448,-0.299219292818,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.110714967991
104,40.0077821012,8.71929824561,0.322405137567,0.322674050584,19.5339321198,-0.297811558939,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0750799696926
105,40.0077821012,8.84210526316,0.309646205771,0.313253889265,19.5431524669,-0.296946740655,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0777230787184
106,40.0077821012,8.9649122807,0.296598526405,0.303411972631,19.5526974064,-0.296061897496,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0587988807847
107,40.0077821012,9.08771929825,0.283926936018,0.295629077086,19.5599183216,-0.29626609143,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0386219272522
108,40.0077821012,9.21052631579,0.271723901361,0.29004731778,19.5646613653,-0.297612790234,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0417674259403
109,40.0077821012,9.33333333333,0.258037587008,0.283856593434,19.5697906983,-0.299022512531,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0178186645846
110,40.0077821012,9.45614035088,0.248645731784,0.278374813752,19.5719789554,-0.299021488158,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.015754952451
111,40.0077821012,9.57894736842,0.239273003697,0.272787387843,19.5739137741,-0.298869645853,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0155176835288
112,40.0077821012,9.70175438596,0.230243730997,0.267920005499,19.5758194545,-0.298690891411,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0197365439215
113,40.0077821012,9.82456140351,0.222670833352,0.264345511479,19.5782432406,-0.298498819661,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0201809546288
114,40.0077821012,9.94736842105,0.214899434667,0.26076574923,19.5807216035,-0.298333403306,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0167904067808
115,40.0077821012,10.0701754386,0.20789883277,0.257648841814,19.5827835832,-0.298476471905,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0154379056357
116,40.0077821012,10.1929824561,0.201013335588,0.254788790655,19.5846794664,-0.298725330574,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0157072986536
117,40.0077821012,10.3157894737,0.193803123145,0.252399492073,19.5866084329,-0.299390475181,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0118501621247
118,40.0077821012,10.4385964912,0.187425458669,0.250393530094,19.588063716,-0.300831213977,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0128800647615
119,40.0077821012,10.5614035088,0.180969647162,0.248246167414,19.5896454783,-0.302363235397,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.013523767348
120,40.0077821012,10.6842105263,0.17549844807,0.246347445106,19.5913062918,-0.30345324571,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0146285767778
121,40.0077821012,10.8070175439,0.170828672111,0.24461253755,19.5931027837,-0.304165208555,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0108988179793
122,40.0077821012,10.9298245614,0.166007380718,0.242939739845,19.594441235,-0.304998726331,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0138149396296
123,40.0077821012,11.0526315789,0.161279921041,0.240767098915,19.5961378066,-0.304800171363,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0153917240892
124,40.0077821012,11.1754385965,0.156313659599,0.238290258658,19.5980280183,-0.304627827642,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0144296529413
125,40.0077821012,11.298245614,0.152510950479,0.236286429073,19.599800081,-0.304291842528,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0178033935983
126,40.0077821012,11.4210526316,0.149536503383,0.234311997595,19.6019864626,-0.304113031338,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0180815004269
127,40.0077821012,11.5438596491,0.146370821571,0.232264407049,19.6042069978,-0.303979509423,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0145596616363
128,40.0077821012,11.6666666667,0.143751527796,0.230565833814,19.6059950264,-0.304033872603,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.017956258257
129,40.0077821012,11.7894736842,0.141135402037,0.228514553756,19.6082001809,-0.304140486596,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0196961290054
130,40.0077821012,11.9122807018,0.138532858185,0.226878116759,19.6106190038,-0.304295604767,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.021974269047
131,40.0077821012,12.0350877193,0.135947228102,0.225691109683,19.6133175982,-0.304490059043,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0198806673784
132,40.0077821012,12.1578947368,0.133442362265,0.22477512156,19.6157590837,-0.304880485055,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.021179618879
133,40.0077821012,12.2807017544,0.131301501764,0.223873006823,19.6183600895,-0.305308772081,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0249239382417
134,40.0077821012,12.4035087719,0.129371668244,0.222555623966,19.621420924,-0.305483381673,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0242283354071
135,40.0077821012,12.5263157895,0.12720563468,0.221022454878,19.6243963336,-0.305746240327,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0223376234294
136,40.0077821012,12.649122807,0.124462688975,0.219041392161,19.6271395506,-0.306275709844,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.020483601629
137,40.0077821012,12.7719298246,0.12162834911,0.217312112564,19.6296550806,-0.306842519803,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0176420493633
138,40.0077821012,12.8947368421,0.119270970155,0.215666245239,19.631821648,-0.307996948512,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0186447116016
139,40.0077821012,13.0175438596,0.117275248451,0.213671235861,19.6341113495,-0.309458276793,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0157886462299
140,40.0077821012,13.1403508772,0.11553694315,0.212023506485,19.636050306,-0.311071360498,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0206463025883
141,40.0077821012,13.2631578947,0.114118848912,0.210341495589,19.6385858169,-0.311684363121,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0211716180053
142,40.0077821012,13.3859649123,0.112740303322,0.208780823117,19.6411858401,-0.312381803116,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0233091276958
143,40.0077821012,13.5087719298,0.111261936435,0.20728812401,19.6440483646,-0.312655598783,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0256546050393
144,40.0077821012,13.6315789474,0.109545447542,0.20572307797,19.6471989301,-0.312678979931,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0257560416993
145,40.0077821012,13.7543859649,0.107838555759,0.204136203448,19.6503619528,-0.312764683329,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0229446765892
146,40.0077821012,13.8771929825,0.107244457008,0.202819740143,19.6531797201,-0.313431886334,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0224455993003
147,40.0077821012,14.0,0.106872049321,0.201587155536,19.6559361972,-0.31414030527,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0204438613155
148,40.0077821012,14.1228070175,0.106515549673,0.20044628265,19.6584468468,-0.314757565706,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0185846414343
149,40.0077821012,14.2456140351,0.106354100652,0.199151063528,19.6607291712,-0.315542011915,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0185276405024
150,40.0077821012,14.3684210526,0.1063146142,0.197817325248,19.6630044955,-0.316330810616,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0190740285335
151,40.0077821012,14.4912280702,0.105828229305,0.196852258351,19.66534692,-0.316428857428,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0193287577441
152,40.0077821012,14.6140350877,0.104909002009,0.196055545945,19.6677206271,-0.31640624984,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0188448763167
153,40.0077821012,14.7368421053,0.104034380559,0.19529525068,19.6700349102,-0.316211940488,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.017439324812
154,40.0077821012,14.8596491228,0.103419592722,0.194704013856,19.6721765817,-0.315318424496,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.018175050705
155,40.0077821012,14.9824561404,0.102788772392,0.193842765707,19.6744086054,-0.314535124579,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0177666273097
156,40.0077821012,15.1052631579,0.10178843688,0.193028532097,19.6765904719,-0.31437959538,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0181503823286
157,40.0077821012,15.2280701754,0.100528238183,0.192330468794,19.6788194663,-0.314664532576,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0196186614256
158,40.0077821012,15.350877193,0.0992414827249,0.191582596459,19.6812287756,-0.315131323866,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0165397346887
159,40.0077821012,15.4736842105,0.0981428823477,0.191635072273,19.683259971,-0.316317335335,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0178485026658
160,40.0077821012,15.5964912281,0.0971432628454,0.191471508107,19.6854518924,-0.317308462555,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0190635605751
161,40.0077821012,15.7192982456,0.0968000132458,0.190970028598,19.6877930314,-0.317886893303,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0175018433073
162,40.0077821012,15.8421052632,0.0968779896493,0.190518245731,19.6899423806,-0.318221500919,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0147415229793
163,40.0077821012,15.9649122807,0.0969878052838,0.190289137146,19.6917527431,-0.318486971209,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0109278528744
164,40.0077821012,16.0877192982,0.0966744277886,0.19007866339,19.6930947601,-0.318682970658,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0130991187776
165,40.0077821012,16.2105263158,0.0963381121086,0.18969627883,19.6947034238,-0.31893104256,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0139828918856
166,40.0077821012,16.3333333333,0.0959721502902,0.189147530831,19.6964206211,-0.318793377333,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0110231362058
167,40.0077821012,16.4561403509,0.0955610839865,0.188811888197,19.6977743396,-0.318264473771,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0101766105245
168,40.0077821012,16.5789473684,0.0952846191751,0.188697712004,19.6990240987,-0.317821539373,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0125478132632
169,40.0077821012,16.701754386,0.0951981462947,0.187798796299,19.7005650583,-0.317151781983,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0125192158157
170,40.0077821012,16.8245614035,0.0953112971033,0.186959707154,19.7021025058,-0.316542228654,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0114749440067
171,40.0077821012,16.9473684211,0.0956251024666,0.186487805124,19.7035117095,-0.31609608971,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0106219321454
172,40.0077821012,17.0701754386,0.0962896848191,0.186241003193,19.7048161573,-0.315812094884,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0120353400768
173,40.0077821012,17.1929824561,0.0972812554062,0.185395731518,19.7062941815,-0.315377072557,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0131795189572
174,40.0077821012,17.3157894737,0.0968988367554,0.185231460198,19.7079127189,-0.315438859153,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0118778464823
177,40.0077821012,17.6842105263,0.0935628635844,0.18692083681,19.7115488449,-0.317434065613,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0104291709588
178,40.0077821012,17.8070175439,0.0920063770143,0.187579073207,19.7128296203,-0.318406205243,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0116765479122
179,40.0077821012,17.9298245614,0.0913894181571,0.188216255482,19.7142635823,-0.319184826974,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.011820703574
180,40.0077821012,18.0526315789,0.0912954183164,0.188971323954,19.7157152476,-0.319823083574,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0101288431809
181,40.0077821012,18.1754385965,0.0913944584367,0.19037302883,19.7169591407,-0.320048667372,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0103201405552
182,40.0077821012,18.298245614,0.0911296731704,0.191691160823,19.7182265263,-0.319581788626,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0129050754291
183,40.0077821012,18.4210526316,0.090566880513,0.192662300683,19.7198113602,-0.318960357493,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.012072331428
184,40.0077821012,18.5438596491,0.0900698498689,0.193569029518,19.7212939272,-0.318375044755,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0110668447257
185,40.0077821012,18.6666666667,0.0897189486891,0.194358412184,19.7226530134,-0.317786894383,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.012360492822
186,40.0077821012,18.7894736842,0.0894108452979,0.194693615427,19.7241709686,-0.31714638238,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0106869858735
187,40.0077821012,18.9122807018,0.0892386747573,0.194486093017,19.7254834055,-0.316887297218,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0100013359655
188,40.0077821012,19.0350877193,0.0890107017096,0.194492050089,19.7267116397,-0.316971850238,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0106791327792
189,40.0077821012,19.1578947368,0.0885631741007,0.195031044715,19.7280231122,-0.31720525368,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0117852042491
190,40.0077821012,19.2807017544,0.088034198932,0.196047682107,19.729470418,-0.317279116667,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0104769903897
