,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
68,0.0,4.83950617284,1.07531827925,1.61270753036,13.7626138167,-1.58131728056,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.71253130443
69,0.0,4.95473251029,1.0676069805,1.59063840091,13.9599425267,-1.5951491272,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.65924497288
70,0.0,5.06995884774,1.06038166856,1.57160816329,14.1511312479,-1.60806770877,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.58373597069
71,0.0,5.18518518519,1.05309540686,1.55765130244,14.3336193432,-1.62127280984,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.57842001411
72,0.0,5.30041152263,1.04566660841,1.5440463144,14.5154949004,-1.63463252267,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.58090619131
73,0.0,5.41563786008,1.03487153397,1.52861668154,14.6976569307,-1.64751293226,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.57520433397
74,0.0,5.53086419753,1.0213665027,1.51151584504,14.8791619568,-1.6605999517,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.57484654658
75,0.0,5.64609053498,1.00793340546,1.49424610531,15.0606257564,-1.67349080156,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.54973255396
76,0.0,5.76131687243,0.995284735715,1.47280624555,15.2391957627,-1.68204340968,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.53484932819
77,0.0,5.87654320988,0.982988577141,1.44922742014,15.4160508293,-1.68825903319,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.54246846783
78,0.0,5.99176954733,0.970163194601,1.42482185606,15.5937838215,-1.69592442002,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.47061206837
79,0.0,6.10699588477,0.955230933969,1.39812568531,15.7632370639,-1.70093238507,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.47296787966
80,0.0,6.22222222222,0.939936223058,1.3709032196,15.9329617579,-1.70595369431,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.46583232014
81,0.0,6.33744855967,0.924767962726,1.34296873829,16.1018642474,-1.71200098224,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.45077596347
