,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
63,20.0290697674,3.06382978723,1.15845535606,1.77683187059,13.3038482678,-0.568122585874,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.49028593828
64,20.0290697674,3.1914893617,1.15323606687,1.76368603353,13.4940975365,-0.572341659342,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.4908149514
65,20.0290697674,3.31914893617,1.14756347116,1.7502428428,13.6844143388,-0.576934655554,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.50269543775
66,20.0290697674,3.44680851064,1.13952513623,1.73472775935,13.8762477989,-0.583639281719,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.50489896551
67,20.0290697674,3.57446808511,1.13108257694,1.71856268272,14.0683625605,-0.590550980145,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.49290251364
68,20.0290697674,3.70212765957,1.12252834307,1.70653404527,14.2589458601,-0.598540849769,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.46379301534
69,20.0290697674,3.82978723404,1.1111788923,1.69913388866,14.4458130536,-0.606389322279,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.46593249725
70,20.0290697674,3.95744680851,1.09930984543,1.69113713696,14.6329533724,-0.615372846951,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.4463571481
71,20.0290697674,4.08510638298,1.08742901222,1.68095801529,14.8175947104,-0.627250399838,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.43952157727
72,20.0290697674,4.21276595745,1.07595827614,1.66996715508,15.0013634224,-0.639276239726,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.42015074685
73,20.0290697674,4.34042553191,1.06309780304,1.65205191142,15.1826592624,-0.649937203735,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.40247106577
74,20.0290697674,4.46808510638,1.04855782495,1.62625407351,15.3616981219,-0.659249239253,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.40029302706
75,20.0290697674,4.59574468085,1.0354391531,1.60430685053,15.5404589339,-0.668707493144,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.36330607877
76,20.0290697674,4.72340425532,1.01847062303,1.57881618289,15.7144980077,-0.675541888223,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.37052566661
77,20.0290697674,4.85106382979,1.00106521997,1.55267604996,15.8894587311,-0.683194243935,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.3408459851
78,20.0290697674,4.97872340426,0.982947215754,1.52842734473,16.060630559,-0.690017198383,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.33176409441
79,20.0290697674,5.10638297872,0.965584193278,1.50609740245,16.2306429966,-0.696243897784,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.32222468619
80,20.0290697674,5.23404255319,0.947857088209,1.48261141775,16.3994376374,-0.70161447795,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.29723483679
81,20.0290697674,5.36170212766,0.930097110168,1.45675474264,16.5650420846,-0.704734387454,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.29795712034
82,20.0290697674,5.48936170213,0.911856383835,1.43028036197,16.7307387383,-0.708126303801,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.23331563
83,20.0290697674,5.6170212766,0.89775831376,1.40344663146,16.8881832868,-0.706604756952,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.20453905417
84,20.0290697674,5.74468085106,0.88557226381,1.3765270741,17.0419542299,-0.702785724217,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.20962885362
85,20.0290697674,5.87234042553,0.869980091247,1.34562622942,17.1963749346,-0.700162677234,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.20846472492
86,20.0290697674,6.0,0.847934071799,1.30753502849,17.3506470272,-0.699747981237,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.20619805235
87,20.0290697674,6.12765957447,0.824711879829,1.2677641975,17.5046297573,-0.699642505906,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.18187659147
88,20.0290697674,6.25531914894,0.802456847703,1.22412811496,17.65550762,-0.701036054454,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.17361508388
89,20.0290697674,6.3829787234,0.780369003405,1.1773795197,17.8053308222,-0.70324896437,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.1535272882
90,20.0290697674,6.51063829787,0.756735702119,1.12827330594,17.9525896249,-0.706118275057,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.04457908808
91,20.0290697674,6.63829787234,0.734755140429,1.08170948466,18.0859401468,-0.708943196152,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,1.06009927369
92,20.0290697674,6.76595744681,0.712233126518,1.03289715569,18.221271969,-0.711734481367,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.972292060582
93,20.0290697674,6.89361702128,0.685370352785,0.978647768725,18.3453943597,-0.714536401637,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.96737792924
94,20.0290697674,7.02127659574,0.656542676732,0.920103687456,18.4688894145,-0.717457458352,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.90991717268
95,20.0290697674,7.14893617021,0.629547655004,0.861806285562,18.5850490536,-0.720105486429,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.834808916965
96,20.0290697674,7.27659574468,0.604626863251,0.802977986748,18.6916204047,-0.722982429477,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.835154332333
97,20.0290697674,7.40425531915,0.578685043277,0.739446686701,18.7982358514,-0.725819002742,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.708907352297
98,20.0290697674,7.53191489362,0.555969437526,0.689344810298,18.8887346623,-0.726941869317,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.688245551485
99,20.0290697674,7.65957446809,0.533182362855,0.639049088982,18.9765957965,-0.727652596258,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.628418624119
100,20.0290697674,7.78723404255,0.510790989557,0.590439011069,19.0568194507,-0.728742445127,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.552089154334
101,20.0290697674,7.91489361702,0.488321597322,0.547782671015,19.1272989172,-0.730303635606,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.526944757835
102,20.0290697674,8.04255319149,0.465640402043,0.504274647581,19.1945684607,-0.731740554604,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.399029545477
103,20.0290697674,8.17021276596,0.446525905032,0.471139835606,19.2455084027,-0.733001291952,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.366971980607
104,20.0290697674,8.29787234043,0.428236051482,0.43897821429,19.2923558896,-0.734226263951,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.319317395718
105,20.0290697674,8.42553191489,0.407048702705,0.409692430448,19.3331198124,-0.7360164364,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.241955888977
106,20.0290697674,8.55319148936,0.385160522981,0.389037449618,19.3640077983,-0.738087472874,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.243615164823
107,20.0290697674,8.68085106383,0.36242688636,0.366839975652,19.3951076065,-0.739999214655,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.175253841083
108,20.0290697674,8.8085106383,0.343103827718,0.349129749806,19.4174804373,-0.740168750063,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.177900208221
109,20.0290697674,8.93617021277,0.322408701689,0.330184931172,19.4401911022,-0.740193495024,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.135507977634
110,20.0290697674,9.06382978723,0.304083684092,0.315674956657,19.457489993,-0.740745495247,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.102341765669
111,20.0290697674,9.1914893617,0.287543755793,0.304681029266,19.4705548992,-0.741804945072,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.098213694238
112,20.0290697674,9.31914893617,0.27037459717,0.293233378324,19.4830928176,-0.742770203429,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0493646855183
113,20.0290697674,9.44680851064,0.257043104119,0.28365225668,19.4893946924,-0.743434256422,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0492300861178
114,20.0290697674,9.57446808511,0.243024857108,0.273680397411,19.4956793842,-0.744001390162,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0331389220423
115,20.0290697674,9.70212765957,0.230851604687,0.265728915448,19.4999098849,-0.745643037518,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0247600481888
116,20.0290697674,9.82978723404,0.219452043299,0.258796383564,19.5030707421,-0.747913373738,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0248547066105
117,20.0290697674,9.95744680851,0.208331104799,0.252018236964,19.5062436834,-0.749950349018,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0243212240758
118,20.0290697674,10.085106383,0.19909944383,0.246156386431,19.5093485205,-0.751415109,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0251018911752
119,20.0290697674,10.2127659574,0.189767183776,0.240442685776,19.5125530173,-0.75284232912,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0267242123719
120,20.0290697674,10.3404255319,0.181202253234,0.235782020184,19.5159646188,-0.754229916841,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0241316064571
121,20.0290697674,10.4680851064,0.17319799082,0.231232641968,19.5190452494,-0.755490893031,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0235829394355
122,20.0290697674,10.5957446809,0.165279914145,0.226564909464,19.5220558375,-0.756832954181,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0291161317182
123,20.0290697674,10.7234042553,0.159790501942,0.223934550234,19.5257727904,-0.758830510008,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0304876099848
124,20.0290697674,10.8510638298,0.153865987274,0.221337106691,19.5296648258,-0.760775500898,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0323752330193
125,20.0290697674,10.9787234043,0.148552847456,0.219282562018,19.5337978342,-0.762295231664,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0325061461307
126,20.0290697674,11.1063829787,0.143336425987,0.217340006579,19.537947555,-0.763668880799,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0384337630603
127,20.0290697674,11.2340425532,0.138334860241,0.216349519873,19.5428539929,-0.764995212131,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0412904074744
128,20.0290697674,11.3617021277,0.135071171699,0.216628550006,19.5481251087,-0.766001521772,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0421855803245
129,20.0290697674,11.4893617021,0.131531845823,0.216913877218,19.5535105019,-0.767135387884,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0421503210577
130,20.0290697674,11.6170212766,0.128344477562,0.217341903589,19.558891394,-0.767496208819,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0429816217993
131,20.0290697674,11.7446808511,0.125131453266,0.217963659138,19.5643784095,-0.767826320478,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0424826393867
132,20.0290697674,11.8723404255,0.122199977629,0.218546660444,19.5698017252,-0.768108413366,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0418443096901
133,20.0290697674,12.0,0.119744615854,0.219100377653,19.575143552,-0.768341912483,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0401036744983
134,20.0290697674,12.1276595745,0.117335061769,0.219539383258,19.58026317,-0.76868951461,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0356623421915
135,20.0290697674,12.2553191489,0.115498611826,0.21991673473,19.5848158094,-0.769873260882,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0394443908618
136,20.0290697674,12.3829787234,0.113817001547,0.220713084459,19.5898512636,-0.771258212838,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.037663754505
137,20.0290697674,12.5106382979,0.112232881264,0.221244857689,19.5946594024,-0.77251595584,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0331811477152
138,20.0290697674,12.6382978723,0.110875964683,0.221176666232,19.5988952936,-0.773586130754,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0294699768644
139,20.0290697674,12.7659574468,0.109543141014,0.220693089127,19.6026574183,-0.77473299548,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0275317076405
140,20.0290697674,12.8936170213,0.107665303247,0.219305129857,19.6061721044,-0.777231750767,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0341404470404
141,20.0290697674,13.0212765957,0.105560098234,0.218223087637,19.6105304594,-0.779886795382,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0265825568487
142,20.0290697674,13.1489361702,0.103375353217,0.217039249143,19.6139239773,-0.782528605313,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0174368911149
143,20.0290697674,13.2765957447,0.10108760411,0.215828150986,19.6161499634,-0.785114490569,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0123398046772
144,20.0290697674,13.4042553191,0.0988304092571,0.214151511367,19.6177252576,-0.787497606422,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0058085444031
145,20.0290697674,13.5319148936,0.0970704837134,0.212496160338,19.6184667739,-0.788656425354,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0103395245041
146,20.0290697674,13.6595744681,0.0953429654264,0.211124013762,19.6197867132,-0.789637792936,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.00722599120644
147,20.0290697674,13.7872340426,0.0937471672207,0.209630067458,19.6207091801,-0.791109084699,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.00527303120075
148,20.0290697674,13.914893617,0.092243620974,0.208062336531,19.6213823331,-0.792974738056,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.00415197848625
149,20.0290697674,14.0425531915,0.0907033769968,0.20640760353,19.6219123729,-0.794593634611,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.00343863682289
150,20.0290697674,14.170212766,0.089687943863,0.204474097479,19.6223513478,-0.795791937814,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.00190578996326
151,20.0290697674,14.2978723404,0.0889715583938,0.202311992875,19.6225946401,-0.797028191722,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.00835541017709
152,20.0290697674,14.4255319149,0.0884015003785,0.200373866953,19.6236612882,-0.798344555822,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.00965015580646
153,20.0290697674,14.5531914894,0.0879821550653,0.198195534879,19.624893223,-0.799609016442,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.00943191478819
154,20.0290697674,14.6808510638,0.0875360031045,0.196007762848,19.6260972972,-0.800846898283,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0191599474814
155,20.0290697674,14.8085106383,0.0869950200176,0.194746280181,19.628543248,-0.802156633088,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0230390909378
156,20.0290697674,14.9361702128,0.0864720454825,0.193794993046,19.6314844085,-0.803496367306,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0260404306598
157,20.0290697674,15.0638297872,0.0859440140444,0.193642257681,19.6348087188,-0.804519223625,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0216465435311
158,20.0290697674,15.1914893617,0.085360684397,0.193490834836,19.6375721074,-0.805284126374,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0341434612773
159,20.0290697674,15.3191489362,0.0849304357549,0.194124403734,19.6419308471,-0.806337928094,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0399286008933
160,20.0290697674,15.4468085106,0.0844572852969,0.194445534638,19.6470281153,-0.807546748202,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0319482040032
161,20.0290697674,15.5744680851,0.0840039006934,0.1943423638,19.6511066094,-0.80882339263,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0464328630541
162,20.0290697674,15.7021276596,0.0834736583077,0.194754166554,19.657034209,-0.809494136273,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0456674820599
163,20.0290697674,15.829787234,0.0827978649795,0.195078014859,19.6628641003,-0.81026805919,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0453933469049
164,20.0290697674,15.9574468085,0.0819381306939,0.195673937781,19.6686589956,-0.811335636568,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0489764747938
165,20.0290697674,16.085106383,0.0807348625882,0.196996696562,19.6749113116,-0.812803646708,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0503284437698
166,20.0290697674,16.2127659574,0.0797356665088,0.198550896127,19.6813362193,-0.814118235741,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.047962036923
167,20.0290697674,16.3404255319,0.0793194131837,0.200614388743,19.6874590325,-0.815137331576,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0471460684352
168,20.0290697674,16.4680851064,0.0788038691135,0.202751598968,19.6934776795,-0.816038064484,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0457636075498
169,20.0290697674,16.5957446809,0.0780713482389,0.20449557961,19.6993198422,-0.816774758318,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0435878679234
170,20.0290697674,16.7234042553,0.0775794351894,0.205944805315,19.7048842509,-0.817199605937,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0491421555969
171,20.0290697674,16.8510638298,0.0771063191478,0.207802988884,19.7111577176,-0.817444181945,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0480317012435
172,20.0290697674,16.9787234043,0.0767888096812,0.209145924539,19.7172894241,-0.818115550751,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0456375986465
173,20.0290697674,17.1063829787,0.0765208442083,0.210142409902,19.7231155005,-0.818978446884,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0318981002572
174,20.0290697674,17.2340425532,0.0761619927256,0.210092110685,19.7271875984,-0.819927733079,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0327760418275
175,20.0290697674,17.3617021277,0.0758253211998,0.210053368265,19.731371774,-0.820501878782,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0420482790071
176,20.0290697674,17.4893617021,0.075668438059,0.21064184183,19.7367396394,-0.821039439868,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0296986081925
177,20.0290697674,17.6170212766,0.0756962459593,0.210567802898,19.7405309511,-0.82178284841,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0256454684122
179,20.0290697674,17.8723404255,0.0758571786833,0.209501544395,19.7449797374,-0.823654735416,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0175203490408
180,20.0290697674,18.0,0.0757640514577,0.208658391592,19.7472163777,-0.824626232648,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0232088566173
181,20.0290697674,18.1276595745,0.0756732294371,0.20785451347,19.7501792104,-0.825566861275,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0145973466834
193,20.0290697674,19.6595744681,0.0756189344236,0.196726067425,19.7538847594,-0.836679802707,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0232690364799
194,20.0290697674,19.7872340426,0.0751441252422,0.19745214181,19.7568552747,-0.836567434656,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0198604060415
195,20.0290697674,19.914893617,0.074591808504,0.198166920974,19.7593906457,-0.836399413632,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.014356003877
196,20.0290697674,20.0425531915,0.0743965506352,0.198680773276,19.761223327,-0.836301719331,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0166911392966
197,20.0290697674,20.170212766,0.0749861207604,0.199123790821,19.7633541108,-0.836108192236,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.0353425252325
198,20.0290697674,20.2978723404,0.0756235868478,0.199665902824,19.7678659225,-0.836010204397,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.033448382758
199,20.0290697674,20.4255319149,0.0759622096414,0.199743331755,19.7721359288,-0.836091568643,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.033525435527
200,20.0290697674,20.5531914894,0.0760195582983,0.199674321512,19.7764157717,-0.836263234417,Sr20R21_phi0_alpha0_U20_loc05.dat,serrated,0,0,20,0.25,0.048245107706
