,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
187,0.0,18.9122807018,0.0682638103995,0.186891451829,19.6350232849,-1.54171881109,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0403160803841
188,0.0,19.0350877193,0.0681070998982,0.186825335834,19.6399743825,-1.53987298042,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0402948439475
189,0.0,19.1578947368,0.0679565056569,0.186825292257,19.6449228721,-1.53799070082,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0400747427441
190,0.0,19.2807017544,0.0677093554724,0.187278095729,19.6498443317,-1.53568872153,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0381380519832
191,0.0,19.4035087719,0.067680031763,0.187649406672,19.6545279522,-1.5330843258,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0367662853136
192,0.0,19.5263157895,0.067567939859,0.187892102211,19.65904311,-1.53056837999,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0359595447461
193,0.0,19.649122807,0.0674126888458,0.188045151365,19.6634591944,-1.52811393082,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0360731902025
194,0.0,19.7719298246,0.0673554198387,0.188305791645,19.6678892353,-1.52546031096,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.039340757855
195,0.0,19.8947368421,0.0670966735371,0.188307598856,19.6727205565,-1.52323071351,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0392982958915
196,0.0,20.0175438596,0.0667873198136,0.188261628539,19.677546663,-1.52086113285,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0374618973777
197,0.0,20.1403508772,0.0665523000989,0.188174024872,19.6821472469,-1.5182521362,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0364188562316
198,0.0,20.2631578947,0.0663852996254,0.18802150394,19.686619738,-1.51569608629,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0362201520154
199,0.0,20.3859649123,0.0662853872702,0.187769868809,19.6910678268,-1.51330375624,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0366256920583
200,0.0,20.5087719298,0.0664924622717,0.187520127098,19.6955657188,-1.51088131721,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0360234537296
201,0.0,20.6315789474,0.0667953864887,0.187468420303,19.6999896518,-1.50802380899,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0378347973378
202,0.0,20.7543859649,0.0671676696866,0.187505382646,19.7046360304,-1.50531833864,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0420707699743
203,0.0,20.8771929825,0.0677389178431,0.187793823066,19.7098026162,-1.5029716119,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0415015962783
204,0.0,21.0,0.0682389952253,0.18795177598,19.7148993034,-1.5005594529,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0431637254127
205,0.0,21.1228070175,0.0684177271706,0.188258352813,19.7202001118,-1.49867715983,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0442610446693
206,0.0,21.2456140351,0.068310230907,0.188634898489,19.7256356787,-1.49716867854,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0436817672348
207,0.0,21.3684210526,0.0681542202374,0.188983575458,19.7310001063,-1.49566458681,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0406319247681
208,0.0,21.4912280702,0.067776148018,0.189159468024,19.7359899918,-1.49407146079,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0404221771803
209,0.0,21.6140350877,0.0673440445503,0.18941853139,19.7409541188,-1.49263752573,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0371302410747
210,0.0,21.7368421053,0.0676701791085,0.189433223341,19.7455139729,-1.49049187762,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0365218172875
211,0.0,21.8596491228,0.0683225585181,0.189262422158,19.7499991084,-1.48788912565,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0368047886383
212,0.0,21.9824561404,0.068969250233,0.189255335893,19.7545189947,-1.48516253716,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0357594028114
213,0.0,22.1052631579,0.069567901595,0.189399634277,19.7589105003,-1.48189404476,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0349938818342
214,0.0,22.2280701754,0.0701365144731,0.189450099752,19.7632079946,-1.47865668129,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0397978761129
215,0.0,22.350877193,0.0713263415929,0.189873804625,19.7680954531,-1.47564775684,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0447430968062
216,0.0,22.4736842105,0.0731350680296,0.190697521386,19.7735902193,-1.47286234654,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0411010276329
217,0.0,22.5964912281,0.0752521492142,0.191610192636,19.778637714,-1.47001029067,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0271237579929
