,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
139,0.0,13.2342342342,0.231086479222,0.233185243251,18.9714315491,-1.25440331533,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0522802124685
140,0.0,13.3513513514,0.228022894497,0.232961026913,18.9775544569,-1.26087155637,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0530131892095
141,0.0,13.4684684685,0.225721672935,0.232683716105,18.9837632088,-1.26515925354,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0545389812618
142,0.0,13.5855855856,0.224868978839,0.232280662715,18.990150657,-1.26291307448,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0552144715279
143,0.0,13.7027027027,0.224347452168,0.231878198803,18.9966172167,-1.25923846628,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0510459668213
144,0.0,13.8198198198,0.222436140655,0.231724045482,19.0025955732,-1.2583636989,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0516282088917
145,0.0,13.9369369369,0.218164889499,0.231505225071,19.0086421202,-1.25703801609,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0509434509887
146,0.0,14.0540540541,0.214723071807,0.231310603001,19.0146084703,-1.25755517273,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0471501789142
147,0.0,14.1711711712,0.213626399004,0.231324390325,19.0201305634,-1.26518986311,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0467155733768
148,0.0,14.2882882883,0.212890451464,0.231465504349,19.0256017566,-1.27517097535,Sr20R21_phi0_alpha0_U20_loc10_Reprocessed.dat,serrated,0,0,20,0.5,0.0450817540128
