,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
68,20.0038910506,4.29824561404,1.08333395904,1.65815963452,14.9704160704,-0.464165696233,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.47634131578
69,20.0038910506,4.42105263158,1.06250998266,1.63059046919,15.1517211443,-0.472262289828,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.47678639485
70,20.0038910506,4.54385964912,1.04049868621,1.60330228543,15.333080877,-0.481409973935,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.48830243474
71,20.0038910506,4.66666666667,1.01764478407,1.57450741568,15.5158548602,-0.49186815745,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.50331241476
72,20.0038910506,4.78947368421,0.993025877788,1.54238078612,15.7004721743,-0.502597733289,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.50631266001
73,20.0038910506,4.91228070175,0.96717837113,1.5091681491,15.8854579395,-0.514194396294,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.47316121757
74,20.0038910506,5.0350877193,0.946237236448,1.47702765162,16.066372475,-0.525465799206,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.4479256095
75,20.0038910506,5.15789473684,0.926042125968,1.4465515999,16.2441879008,-0.537310862937,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.4197768816
76,20.0038910506,5.28070175439,0.90444878448,1.41691387259,16.4185464652,-0.549209302758,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.33738873701
77,20.0038910506,5.40350877193,0.887521439711,1.38680036297,16.5827871872,-0.558353503461,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.36700809702
78,20.0038910506,5.52631578947,0.86998006024,1.35364232891,16.7506653746,-0.568690948408,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.33034984943
79,20.0038910506,5.64912280702,0.848055214715,1.31345107964,16.9140416719,-0.578900501278,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.29034301637
80,20.0038910506,5.77192982456,0.823833555798,1.27022748344,17.0725048493,-0.588456115667,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.28852744372
81,20.0038910506,5.89473684211,0.801655501906,1.22968916954,17.2307450617,-0.597760817081,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.24214628025
82,20.0038910506,6.01754385965,0.778019708911,1.18263516113,17.3832893418,-0.604749705774,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.25394921547
83,20.0038910506,6.14035087719,0.754318380879,1.13311044035,17.5372831051,-0.612359511285,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.17866541411
84,20.0038910506,6.26315789474,0.73294288392,1.08511145507,17.6820314893,-0.616825827385,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.11891282644
85,20.0038910506,6.38596491228,0.712975863845,1.0384331536,17.8194418364,-0.618653039009,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.10588002754
86,20.0038910506,6.50877192982,0.692531285164,0.990420126606,17.9552516643,-0.620131971655,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,1.00100143255
87,20.0038910506,6.63157894737,0.670318868244,0.940725258979,18.0781816648,-0.62192148514,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.980232283975
88,20.0038910506,6.75438596491,0.644671885725,0.888440949031,18.1985610681,-0.624739352825,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.935275422113
89,20.0038910506,6.87719298246,0.618658997596,0.83521545988,18.3134194533,-0.628013366289,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.865131340528
90,20.0038910506,7.0,0.595987637529,0.782039831971,18.419663653,-0.630505752779,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.84871850849
91,20.0038910506,7.12280701754,0.574281676954,0.727175116261,18.5238922417,-0.632110333291,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.790623219712
92,20.0038910506,7.24561403509,0.549575622087,0.6686231063,18.6209863214,-0.635195296354,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.755281144776
93,20.0038910506,7.36842105263,0.522635896923,0.607275290018,18.7137401461,-0.63912696087,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.711056887
94,20.0038910506,7.49122807018,0.495525027531,0.546400056684,18.8010629217,-0.642631853244,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.535237797367
95,20.0038910506,7.61403508772,0.472033680835,0.502584928267,18.8667938793,-0.644035979278,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.55766384207
96,20.0038910506,7.73684210526,0.447354326405,0.452364066117,18.9352789126,-0.644709678026,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.415633430448
97,20.0038910506,7.85964912281,0.425897968617,0.414438665244,18.9863216145,-0.645944154482,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.34372891153
98,20.0038910506,7.98245614035,0.405847237341,0.38244484142,19.028533937,-0.647475635267,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.343166307714
99,20.0038910506,8.10526315789,0.385153250119,0.348374988874,19.0706771678,-0.648856307561,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.221500964791
100,20.0038910506,8.22807017544,0.366437867595,0.328372095806,19.0978790406,-0.650399249106,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.217124115751
101,20.0038910506,8.35087719298,0.345164297682,0.308782472289,19.1245434057,-0.652176260154,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.170796476691
102,20.0038910506,8.47368421053,0.326449957913,0.294437349441,19.1455184116,-0.654564671286,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.142201318008
103,20.0038910506,8.59649122807,0.309514992927,0.283351007031,19.1629817314,-0.657310799695,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.141640158591
104,20.0038910506,8.71929824561,0.292534652354,0.271940723673,19.1803761368,-0.65918527546,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.098159673353
105,20.0038910506,8.84210526316,0.278651708165,0.264467137528,19.1924308336,-0.660471751973,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0819054459738
106,20.0038910506,8.9649122807,0.263881820333,0.258903776479,19.2024893971,-0.661757043701,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0697581153706
107,20.0038910506,9.08771929825,0.249963910672,0.253971855515,19.2110561832,-0.663049683404,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0506117833056
108,20.0038910506,9.21052631579,0.238329042488,0.250064395526,19.2172716654,-0.664314969007,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0522950477673
109,20.0038910506,9.33333333333,0.225660368922,0.245685596777,19.2236938642,-0.66580904199,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0403467627204
110,20.0038910506,9.45614035088,0.215359662341,0.24192322785,19.2286487298,-0.667588186061,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.03312381049
111,20.0038910506,9.57894736842,0.206391311602,0.239401670656,19.2327165662,-0.669045610117,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0342002601363
112,20.0038910506,9.70175438596,0.197345397576,0.236883341862,19.2369165981,-0.670535919301,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0376103097805
113,20.0038910506,9.82456140351,0.189798867977,0.233971893102,19.2415354081,-0.672517657147,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0371359611393
114,20.0038910506,9.94736842105,0.181906269077,0.231013520646,19.2460959647,-0.674248067352,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0351502678032
115,20.0038910506,10.0701754386,0.174651238609,0.22921100468,19.2504126643,-0.677048647045,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0340164390262
116,20.0038910506,10.1929824561,0.167429808655,0.227707015397,19.2545901217,-0.680201153663,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0327546573619
117,20.0038910506,10.3157894737,0.160303891578,0.226085574755,19.2586126235,-0.683197228574,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.029011013072
118,20.0038910506,10.4385964912,0.154789828734,0.225015241376,19.2621753795,-0.685561093496,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.028181616193
119,20.0038910506,10.5614035088,0.148925809519,0.22393514996,19.2656362797,-0.687806340795,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.029879795155
120,20.0038910506,10.6842105263,0.144678934167,0.222868229617,19.2693057283,-0.689453006438,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0308718854468
121,20.0038910506,10.8070175439,0.141506009928,0.22183400973,19.2730970124,-0.690730250013,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0308946807466
122,20.0038910506,10.9298245614,0.138242162021,0.221285304332,19.276891096,-0.692042413324,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0315081146114
123,20.0038910506,11.0526315789,0.135118045408,0.220859069051,19.2807605136,-0.693773636171,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0315695064873
124,20.0038910506,11.1754385965,0.131944219153,0.219894036761,19.2846374706,-0.695722720937,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0303977462435
125,20.0038910506,11.298245614,0.128756166839,0.218849154632,19.2883705271,-0.697531480726,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0285386270332
126,20.0038910506,11.4210526316,0.12561965319,0.217749433472,19.2918752708,-0.699126771752,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0291600745158
127,20.0038910506,11.5438596491,0.122270721033,0.217046378666,19.2954563326,-0.700830403402,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0263657971482
128,20.0038910506,11.6666666667,0.118760491869,0.216185490804,19.2986942375,-0.702965805056,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0250319483357
129,20.0038910506,11.7894736842,0.115269236774,0.214816868839,19.3017683364,-0.705326200816,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0248073421519
130,20.0038910506,11.9122807018,0.111877247891,0.213317938265,19.3048148521,-0.70749923957,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0245023341535
131,20.0038910506,12.0350877193,0.109171437869,0.211568504962,19.3078239107,-0.708939043822,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0258225658499
132,20.0038910506,12.1578947368,0.106250082516,0.210179440485,19.310995103,-0.710446277596,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0254099606047
133,20.0038910506,12.2807017544,0.104693836923,0.208060575447,19.3141156245,-0.711599484161,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0250320327503
134,20.0038910506,12.4035087719,0.103443132325,0.205688854834,19.3171897337,-0.712655989631,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.02600130627
135,20.0038910506,12.5263157895,0.101986660454,0.203659571472,19.3203828766,-0.713867908279,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0251873992007
136,20.0038910506,12.649122807,0.100379944017,0.201438435717,19.323476066,-0.715896893246,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0229187766171
137,20.0038910506,12.7719298246,0.0986095447036,0.198878111771,19.3262906526,-0.71803897216,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0244518238172
138,20.0038910506,12.8947368421,0.097163096419,0.196682205047,19.3292935082,-0.719953988459,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0233392460467
139,20.0038910506,13.0175438596,0.0957922534337,0.194434403967,19.3321597314,-0.721361003588,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0239412697992
140,20.0038910506,13.1403508772,0.094460314899,0.192273570533,19.3350998873,-0.722840724084,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0229190938831
141,20.0038910506,13.2631578947,0.0932210819673,0.190495655501,19.3379145129,-0.724391232518,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0219254473137
142,20.0038910506,13.3859649123,0.0919571343203,0.188777510098,19.3406071116,-0.725935598334,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0232802485094
143,20.0038910506,13.5087719298,0.090699302656,0.18716186393,19.3434660895,-0.727564302097,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0252999728151
144,20.0038910506,13.6315789474,0.0894550716064,0.185735478495,19.3465731037,-0.72932654641,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0245435597815
145,20.0038910506,13.7543859649,0.0882505870467,0.184200826757,19.3495872251,-0.731123337562,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0249844015129
146,20.0038910506,13.8771929825,0.0872949169954,0.183165406114,19.352655485,-0.732972615291,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0249497917556
147,20.0038910506,14.0,0.0863840181295,0.182211694599,19.3557194945,-0.734839846142,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0262210797538
148,20.0038910506,14.1228070175,0.0853179524028,0.181049189096,19.3589396271,-0.736570517371,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0268541885275
149,20.0038910506,14.2456140351,0.0845030198149,0.180354789883,19.3622375099,-0.738165445953,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0273489917189
150,20.0038910506,14.3684210526,0.0836687386549,0.179837770093,19.365596158,-0.739844095492,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0254817540741
151,20.0038910506,14.4912280702,0.0829386154589,0.179072877247,19.3687254962,-0.740761637259,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0243744919662
152,20.0038910506,14.6140350877,0.082298859807,0.178528228698,19.3717188549,-0.741406142329,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0253401863711
153,20.0038910506,14.7368421053,0.0817539438503,0.178122720795,19.3748308076,-0.742110959434,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.027187378593
154,20.0038910506,14.8596491228,0.081415522295,0.178063190297,19.3781696084,-0.742996097014,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.026661203613
155,20.0038910506,14.9824561404,0.0811341782045,0.177908252044,19.3814437913,-0.74388233438,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0267492047379
156,20.0038910506,15.1052631579,0.0805361426467,0.178283344139,19.3847287814,-0.744980508445,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0292396071188
157,20.0038910506,15.2280701754,0.079565442066,0.179451585844,19.3883196103,-0.746105790408,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0310715820959
158,20.0038910506,15.350877193,0.0786158860718,0.180727215065,19.3921354187,-0.747117337056,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0353292284243
159,20.0038910506,15.4736842105,0.0778225004782,0.182251769897,19.3964740959,-0.747692426363,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0363628934008
160,20.0038910506,15.5964912281,0.0770313000055,0.183833271078,19.4009397143,-0.748200331591,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0353303186493
161,20.0038910506,15.7192982456,0.076495907477,0.185159757257,19.4052785254,-0.748774085969,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0388639623463
162,20.0038910506,15.8421052632,0.0762951770484,0.186612604502,19.4100512927,-0.749399132091,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0387387105092
163,20.0038910506,15.9649122807,0.0760738286608,0.188058047027,19.4148086782,-0.750019992087,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0425199453632
164,20.0038910506,16.0877192982,0.0759762233111,0.189239910218,19.4200304259,-0.750262793733,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0439055385749
165,20.0038910506,16.2105263158,0.0758575312853,0.190464188084,19.4254223341,-0.750391021017,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0422427215628
166,20.0038910506,16.3333333333,0.0757322276979,0.191668952184,19.4306100368,-0.750514520092,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0390702106894
167,20.0038910506,16.4561403509,0.0755897628268,0.192884755063,19.4354081328,-0.750626677231,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0396539937474
168,20.0038910506,16.5789473684,0.0754305494526,0.194077544204,19.4402779215,-0.750713823852,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0355829379673
169,20.0038910506,16.701754386,0.0754047728242,0.195355483971,19.444647756,-0.751329409597,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0347528963409
170,20.0038910506,16.8245614035,0.075367142643,0.196713001241,19.4489156556,-0.752079142739,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0348126080275
171,20.0038910506,16.9473684211,0.075179395594,0.197758717327,19.4531908881,-0.752800657125,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0379616718912
172,20.0038910506,17.0701754386,0.0746198322183,0.198363849903,19.4578528478,-0.753379601097,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0388428444866
173,20.0038910506,17.1929824561,0.0740231321718,0.198979119113,19.4626230217,-0.753921663227,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0348013804521
174,20.0038910506,17.3157894737,0.0735220037478,0.199317251278,19.4668968755,-0.754697649085,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0324720113916
175,20.0038910506,17.4385964912,0.0730900515022,0.199498539011,19.4708846663,-0.755637350663,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0290350788118
176,20.0038910506,17.5614035088,0.0725913482603,0.199442151219,19.4744503778,-0.756502044008,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0269948063427
177,20.0038910506,17.6842105263,0.0720733429386,0.199439766157,19.4777655294,-0.757343557479,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0265016973952
178,20.0038910506,17.8070175439,0.0715637056882,0.199427128823,19.4810201238,-0.758187440321,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.023757918127
179,20.0038910506,17.9298245614,0.0711694012784,0.199251966889,19.4839377629,-0.758771114229,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0201105391397
180,20.0038910506,18.0526315789,0.0708958239731,0.198843315865,19.4864074782,-0.759029367972,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0188813872701
181,20.0038910506,18.1754385965,0.0707203236727,0.198278140346,19.4887262451,-0.759327484172,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0188545039578
182,20.0038910506,18.298245614,0.0711902064774,0.197714809534,19.4910417105,-0.759754610115,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0187023477714
183,20.0038910506,18.4210526316,0.0716954242027,0.19715325452,19.4933384901,-0.760194241153,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0161490822098
184,20.0038910506,18.5438596491,0.0718788214219,0.196274194822,19.4953217107,-0.760645323647,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0166155549157
185,20.0038910506,18.6666666667,0.0717411498939,0.195152467448,19.4973622174,-0.761082901759,Sr20R21_phi0_alpha0_U20_loc00.dat,serrated,0,0,20,0,0.0175845175905
