,x [mm],y [mm],u_rms [m/s],v_rms [m/s],u [m/s],w,v [m/s],Reynold_stress_uv,case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],vorticity_xy,u_rate_of_change,y_plus,u_plus
81,39.0920245399,12.6666666667,0.262026099445,0.0893745718267,19.6918958057,-0.523260145183,-0.59022386681,-0.000766272824796,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-1.8735188059,0.0137035042159,664.994107404,24.6816797895
82,39.0920245399,13.0,0.260451577443,0.0852073242611,19.6964636405,-0.519897047138,-0.591798063426,-0.000779210718035,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-1.95785267654,0.0130324820401,682.493952335,24.6874050805
83,39.0920245399,13.3333333333,0.259419950131,0.0812876350454,19.7008078011,-0.51613397974,-0.593729040656,-0.000787561276854,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-1.44665466578,0.0117964746505,699.993797267,24.6928500201
84,39.0920245399,13.6666666667,0.259149027925,0.0777891983781,19.7047399594,-0.509957263238,-0.59642778004,-0.000882193979208,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,0.423807115668,0.00945356067063,717.493642199,24.6977785588
85,39.0920245399,14.0,0.259476724467,0.0751117032234,19.7078911463,-0.503725807194,-0.598535093278,-0.00089112073739,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,3.35871668502,0.00858186257873,734.99348713,24.7017282336
86,39.0920245399,14.3333333333,0.260141410933,0.0725898004053,19.7107517671,-0.497234731811,-0.600206899061,-0.000694628714108,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,4.02536835613,0.00926159128514,752.493332062,24.7053137151
87,39.0920245399,14.6666666667,0.260979960709,0.0698319890214,19.7138389642,-0.489881018691,-0.602724289038,-0.000670741057063,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,1.56371041136,0.011313595937,769.993176994,24.7091831856
88,39.0920245399,15.0,0.261808155448,0.0677000016957,19.7176101629,-0.480934417452,-0.605631968834,-0.000845170199864,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-0.590335091367,0.011852703464,787.493021925,24.7139099787
89,39.0920245399,15.3333333333,0.262086038104,0.0665284226676,19.721561064,-0.473288637426,-0.607415422528,-0.000889019714529,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-0.580225091806,0.0115230052789,804.992866857,24.7188620097
90,39.0920245399,15.6666666667,0.262475858944,0.064927086315,19.7254020658,-0.465628668609,-0.609031354568,-0.000888863547412,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,1.32449894504,0.0104835802177,822.492711789,24.7236762935
91,39.0920245399,16.3333333333,0.263992998365,0.0630772227415,19.7319349289,-0.456183972542,-0.612251478049,-0.00100156210135,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,3.65557016325,0.0116534819655,857.492401652,24.7318645369
92,39.0920245399,16.6666666667,0.264835787298,0.0615622048997,19.7358194229,-0.45296706673,-0.613386685082,-0.00101677769225,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-2.12463309771,0.0169740565085,874.992246584,24.7367333336
93,39.0920245399,17.0,0.265404613206,0.0603963284909,19.7414774417,-0.448134151502,-0.614608636882,-0.00114431609967,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-6.32665910578,0.0170927775695,892.492091515,24.7438250535
94,39.0920245399,17.3333333333,0.265114680576,0.0611410307839,19.7471750343,-0.4462818797,-0.616016678359,-0.00108412119797,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-4.61961258013,0.013183328826,909.991936447,24.7509663747
95,39.0920245399,17.6666666667,0.263914631307,0.061045775256,19.7515694772,-0.446442828813,-0.618085304761,-0.00099691771114,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-2.68090640729,0.0144846465106,927.491781379,24.7564743377
96,39.0920245399,18.0,0.262360558717,0.0605217111075,19.7563976927,-0.445648714264,-0.619326622786,-0.00104087877162,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-5.29939216685,0.0160017214569,944.99162631,24.7625259881
97,39.0920245399,18.3333333333,0.261123297418,0.0597063596452,19.7617315998,-0.443400761675,-0.620383784042,-0.00121845411761,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-7.57647730925,0.0160482484244,962.491471242,24.7692114688
98,39.0920245399,18.6666666667,0.259710455343,0.0596108454485,19.767081016,-0.443333705738,-0.621494091634,-0.00130954520028,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-7.70822777413,0.015315578885,979.991316174,24.7759163883
99,39.0920245399,19.0,0.257422226375,0.0595070465738,19.772186209,-0.443897140194,-0.622724182251,-0.00124708342787,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-5.30414327278,0.0146382217097,997.491161105,24.7823152002
100,39.0920245399,19.3333333333,0.254883827581,0.0595767120809,19.7770656162,-0.442158073651,-0.62345548845,-0.00110853311642,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-3.7940483553,0.0153434527681,1014.99100604,24.788431014
101,39.0920245399,19.6666666667,0.253274140367,0.059170287217,19.7821801004,-0.439750533024,-0.623691849757,-0.00113670798727,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-3.43695628187,0.0151246843663,1032.49085097,24.7948414715
102,39.0920245399,20.3333333333,0.25355029718,0.059977693487,19.7897743517,-0.432816764358,-0.623917907204,-0.00137618138125,Sr20R21_phi0_alpha0_U20_loc00_tr.dat,serrated,0,0,20,0,-11.7959877283,0.0351278578524,1067.49054083,24.8043600512
103,19.0,0.361445783133,0.717564128438,0.269245643726,1.6881694682,0.0123442451386,-0.0320376143557,-0.0380854561754,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-16520.2036452,27.7366877046,16.7623260642,2.39534216277
104,19.0,0.722891566265,1.84375349123,0.869517366529,11.7134782771,0.0989410722963,-0.315340570061,-0.56687674673,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-11864.4694256,-4.13677409359,33.5246521284,16.6202439496
105,19.0,1.0843373494,1.61565869286,1.07104421612,10.2182587252,0.0472376319145,-0.425227017888,-1.05471023088,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,560.060840877,2.93702585774,50.2869781926,14.4986782521
106,19.0,1.44578313253,1.66936668217,1.14613074426,11.2798343364,-0.00233513094099,-0.450154052372,-1.2657474118,Sr20R21_phi0_alpha0_U20_loc05_tr.dat,serrated,0,0,20,0.25,-1828.74052103,0.665949968455,67.0493042567,16.0049469464
