,x [mm],y [mm],v_rms [m/s],u_rms [m/s],u [m/s],v [m/s],case_name,trailing_edge,phi [deg],alpha [deg],U [m/s],z [z/lambda],u_rate_of_change
18,0.0,3.11111111111,1.19678556054,1.76388482707,10.7517673512,-1.42769095469,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.69576326814
19,0.0,3.22633744856,1.19237870255,1.76280489215,10.9471639418,-1.44042854533,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.64750067858
20,0.0,3.34156378601,1.1839298911,1.76088948874,11.1369994109,-1.45250549102,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.66503037935
21,0.0,3.45679012346,1.17579232709,1.75862446357,11.3288547633,-1.4648517915,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.69918012179
22,0.0,3.57201646091,1.16480379114,1.75446845179,11.5246450654,-1.4770306736,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.71186932366
23,0.0,3.68724279835,1.15311123569,1.74889907041,11.7218974977,-1.4889787073,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.72028148776
24,0.0,3.8024691358,1.14165754454,1.74253180032,11.920119233,-1.50051326884,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.78554466159
25,0.0,3.91769547325,1.13154270273,1.73020757412,12.1258610047,-1.5092164571,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.78053782613
26,0.0,4.0329218107,1.12087713336,1.71834541901,12.3310258571,-1.51803055219,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.79285058489
27,0.0,4.14814814815,1.11351632974,1.70644363255,12.5376094635,-1.52687418053,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.80021168525
28,0.0,4.2633744856,1.10995108658,1.69381426482,12.7450412627,-1.53529303418,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.79987992364
29,0.0,4.37860082305,1.10660866601,1.68151572283,12.9524348341,-1.54384627267,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.77781798635
30,0.0,4.49382716049,1.09980279409,1.66624195712,13.1572862893,-1.55180280665,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.77327897384
31,0.0,4.60905349794,1.09177426827,1.65019691073,13.3616147308,-1.55966699138,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.76399186825
32,0.0,4.72427983539,1.08361559514,1.633300996,13.564873053,-1.56831130615,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.71610734207
33,0.0,4.83950617284,1.07531827925,1.61270753036,13.7626138167,-1.58131728056,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.71253130443
34,0.0,4.95473251029,1.0676069805,1.59063840091,13.9599425267,-1.5951491272,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.65924497288
35,0.0,5.06995884774,1.06038166856,1.57160816329,14.1511312479,-1.60806770877,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.58373597069
36,0.0,5.18518518519,1.05309540686,1.55765130244,14.3336193432,-1.62127280984,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.57842001411
37,0.0,5.30041152263,1.04566660841,1.5440463144,14.5154949004,-1.63463252267,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.58090619131
38,0.0,5.41563786008,1.03487153397,1.52861668154,14.6976569307,-1.64751293226,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.57520433397
39,0.0,5.53086419753,1.0213665027,1.51151584504,14.8791619568,-1.6605999517,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.57484654658
40,0.0,5.64609053498,1.00793340546,1.49424610531,15.0606257564,-1.67349080156,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.54973255396
41,0.0,5.76131687243,0.995284735715,1.47280624555,15.2391957627,-1.68204340968,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.53484932819
42,0.0,5.87654320988,0.982988577141,1.44922742014,15.4160508293,-1.68825903319,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.54246846783
43,0.0,5.99176954733,0.970163194601,1.42482185606,15.5937838215,-1.69592442002,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.47061206837
44,0.0,6.10699588477,0.955230933969,1.39812568531,15.7632370639,-1.70093238507,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.47296787966
45,0.0,6.22222222222,0.939936223058,1.3709032196,15.9329617579,-1.70595369431,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.46583232014
46,0.0,6.33744855967,0.924767962726,1.34296873829,16.1018642474,-1.71200098224,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.45077596347
47,0.0,6.45267489712,0.912197422718,1.3151101907,16.2690318482,-1.71954257202,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.4510626715
48,0.0,6.56790123457,0.900081811942,1.28651194272,16.4362324852,-1.7265483325,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.46787612203
49,0.0,6.68312757202,0.88344928365,1.25681196518,16.6053704746,-1.73656770052,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.47797601932
50,0.0,6.79835390947,0.863749642821,1.22603605628,16.7756722381,-1.74835399204,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.46901787179
51,0.0,6.91358024691,0.843996167631,1.19498198328,16.9449417871,-1.75940682307,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.40933761514
52,0.0,7.02880658436,0.824349742953,1.16182108712,17.1073345987,-1.76794575379,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.39179316467
53,0.0,7.14403292181,0.804565339579,1.12803273268,17.2677058276,-1.77556922232,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.34837987582
54,0.0,7.25925925926,0.78314621606,1.09440821062,17.4230747022,-1.78292823069,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.23227086072
55,0.0,7.37448559671,0.757459490213,1.06187332448,17.5650647602,-1.7896017197,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.21011060947
56,0.0,7.48971193416,0.730568018913,1.02850233458,17.7045013736,-1.79618741907,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.170479657
57,0.0,7.6049382716,0.706412216268,0.991568658862,17.8393714576,-1.80231431943,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.09915391822
58,0.0,7.72016460905,0.686529967993,0.949620637992,17.9660229379,-1.80737548454,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.09395857858
59,0.0,7.8353909465,0.665351086155,0.906372219468,18.0920757782,-1.81271362132,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.04883283372
60,0.0,7.95061728395,0.641069367024,0.857277295688,18.2129289442,-1.81894410443,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.0130530004
61,0.0,8.0658436214,0.614198322551,0.802663121261,18.3296593311,-1.82558368994,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,1.00950264023
62,0.0,8.18106995885,0.586086468115,0.746073841106,18.445980623,-1.83136929306,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.827889226929
63,0.0,8.2962962963,0.562494134209,0.700341101919,18.5413752664,-1.8315616319,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.822194732255
64,0.0,8.41152263374,0.539244273572,0.653912385434,18.6361137541,-1.83137396775,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.771979214363
65,0.0,8.52674897119,0.516454001839,0.60727588465,18.7250660915,-1.83088561817,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.602494118158
66,0.0,8.64197530864,0.497199496217,0.568074071345,18.7944892821,-1.82975473572,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.621557207722
67,0.0,8.75720164609,0.475049547727,0.524109745457,18.8661090427,-1.82895570445,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.542813852967
68,0.0,8.87242798354,0.454432088387,0.485676669745,18.9286554949,-1.82936667493,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.471372029634
69,0.0,8.98765432099,0.435060398175,0.452858781325,18.9829699674,-1.83103243354,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.460859278922
70,0.0,9.10288065844,0.414866985661,0.41888010254,19.0360730942,-1.83243305668,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.366380487657
71,0.0,9.21810699588,0.397064751135,0.39563235812,19.0782897759,-1.83022874724,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.327542762141
72,0.0,9.33333333333,0.380687668319,0.377251076077,19.1160313287,-1.82701058778,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.315293448325
73,0.0,9.44855967078,0.363690766203,0.358450127456,19.152361438,-1.8239037356,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.244057674068
74,0.0,9.56378600823,0.346161344057,0.344095975342,19.1804833099,-1.81896173953,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.221590537429
75,0.0,9.67901234568,0.32776392724,0.330992295827,19.206016376,-1.81359842172,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.196883695278
76,0.0,9.79423868313,0.310296083398,0.31949099423,19.2287025631,-1.80896972749,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.13309604224
77,0.0,9.90946502058,0.296489796947,0.31155076127,19.2440387325,-1.80559834959,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.137174872546
78,0.0,10.024691358,0.28088138093,0.302447755989,19.2598448907,-1.8015107813,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.116653174368
79,0.0,10.1399176955,0.267312658735,0.294903742973,19.2732864087,-1.79842384343,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0942358296132
80,0.0,10.2551440329,0.256477485816,0.289228748342,19.2841448582,-1.79635088807,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0885765966941
81,0.0,10.3703703704,0.24476710619,0.282994770695,19.2943512151,-1.79404173029,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0898799359012
82,0.0,10.4855967078,0.234566567925,0.277569599121,19.3047077509,-1.79006769474,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0903419234729
83,0.0,10.6008230453,0.224641319367,0.272778297003,19.3151175198,-1.78606202047,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.089358346042
84,0.0,10.7160493827,0.214548303567,0.268051228076,19.3254139548,-1.78203846687,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0806273718898
85,0.0,10.8312757202,0.206265807118,0.264196067874,19.3347043515,-1.77755686972,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0798413245238
86,0.0,10.9465020576,0.197144258199,0.259701526674,19.3439041749,-1.77256555835,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0744982555907
87,0.0,11.0617283951,0.18934864611,0.256004984297,19.3524883361,-1.76841776394,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.065370592415
88,0.0,11.1769547325,0.183593009072,0.253315434314,19.36002075,-1.76519030029,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0632908908086
89,0.0,11.29218107,0.177566068645,0.250446125182,19.3673135276,-1.76169256863,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0604735979399
90,0.0,11.4074074074,0.172301752936,0.247734894144,19.3742816788,-1.75890863424,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0589657909813
91,0.0,11.5226337449,0.16755408179,0.245141122429,19.3810760909,-1.75663831563,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0618064158332
92,0.0,11.6378600823,0.162422584846,0.24252600321,19.3881978178,-1.75405748632,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0631460593103
93,0.0,11.7530864198,0.157698441882,0.240057175595,19.395473907,-1.75081829,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.063924339903
94,0.0,11.8683127572,0.153273730067,0.237651960158,19.4028396745,-1.74731554335,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0639795838341
95,0.0,11.9835390947,0.148817800931,0.235306072787,19.4102118076,-1.74377139266,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0617266447155
96,0.0,12.0987654321,0.144856490174,0.23336068483,19.4173243428,-1.73991582604,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0604840838383
97,0.0,12.2139917695,0.140942650467,0.231429594398,19.4242937023,-1.73619014544,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0565324928795
98,0.0,12.329218107,0.138099924532,0.229903979725,19.4308077344,-1.7330416739,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.055291476381
99,0.0,12.4444444444,0.136611397364,0.22908089637,19.4371787687,-1.73037680081,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.059527956626
100,0.0,12.5596707819,0.134362797155,0.228059561534,19.4440379571,-1.72753821342,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0557719927439
101,0.0,12.6748971193,0.132322698421,0.22725917868,19.4504643596,-1.72461798704,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0543047252319
102,0.0,12.7901234568,0.130320489001,0.226573525067,19.4567216942,-1.72170850568,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0565497933224
103,0.0,12.9053497942,0.127965729588,0.226043523613,19.4632377197,-1.7189921828,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0593850500818
104,0.0,13.0205761317,0.125122092546,0.225332872425,19.4700804416,-1.71540082731,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.059605516429
105,0.0,13.1358024691,0.122281259041,0.224486743068,19.4769485669,-1.71203957867,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0579757696085
106,0.0,13.2510288066,0.119653415625,0.223705534453,19.4836289025,-1.70874244302,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0553364706882
107,0.0,13.366255144,0.117409048648,0.223140737434,19.4900051213,-1.70531631172,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0559218689675
108,0.0,13.4814814815,0.115065175189,0.222580262921,19.4964487935,-1.70187086219,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0564666354266
109,0.0,13.5967078189,0.113411368336,0.222227587368,19.5029552371,-1.69854491487,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0551950417061
110,0.0,13.7119341564,0.112527017562,0.222244336215,19.5093151596,-1.6953749304,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0538413011627
111,0.0,13.8271604938,0.111487913478,0.222425712454,19.5155190955,-1.69223887941,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0540679960141
112,0.0,13.9423868313,0.109969187859,0.222285723175,19.5217491527,-1.6889264464,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0541200299047
113,0.0,14.0576131687,0.108174712003,0.222005030187,19.5279852055,-1.68542395255,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0533792390699
114,0.0,14.1728395062,0.106585844827,0.221859598882,19.5341358997,-1.68179263366,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.049658816789
115,0.0,14.2880658436,0.105188852453,0.22107580876,19.5398579033,-1.67800633929,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0502813077387
116,0.0,14.4032921811,0.103755217422,0.220362852687,19.5456516342,-1.67427464971,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0508415047873
117,0.0,14.5185185185,0.10240479192,0.219694865167,19.5515099146,-1.67062636963,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0508855261765
118,0.0,14.633744856,0.101612328484,0.218771369208,19.5573732674,-1.6670591374,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0522396034793
119,0.0,14.7489711934,0.100875001994,0.217999399085,19.5633926456,-1.66343626923,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0565290223558
120,0.0,14.8641975309,0.100631756496,0.217284430182,19.5699062778,-1.66025755135,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0593418399458
121,0.0,14.9794238683,0.100676047851,0.216608917929,19.5767440207,-1.65733957095,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0603385226733
122,0.0,15.0946502058,0.10056461728,0.215948531851,19.5836966077,-1.65387240449,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0568770125135
123,0.0,15.2098765432,0.100234093707,0.216037907949,19.5902503375,-1.65173724071,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0568141638066
124,0.0,15.3251028807,0.099869582329,0.216366830042,19.5967968255,-1.6496665726,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.055658835693
125,0.0,15.4403292181,0.0994506643565,0.216781739344,19.6032101893,-1.6472668524,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0507666678018
126,0.0,15.5555555556,0.0988020721757,0.217118111504,19.6090598465,-1.64516647243,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0525444597275
127,0.0,15.670781893,0.0980502347056,0.217453766896,19.6151143521,-1.64332265409,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0510268187375
128,0.0,15.7860082305,0.097216069485,0.217629420328,19.6209939856,-1.64098150566,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.046245073852
129,0.0,15.9012345679,0.0963936636974,0.217622152135,19.6263226361,-1.63775646092,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0471184779062
130,0.0,16.0164609053,0.0957719818201,0.217777552737,19.6317519257,-1.63431033385,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0468162473788
131,0.0,16.1316872428,0.0955443823881,0.218017015287,19.6371463904,-1.63083590863,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0462561206201
132,0.0,16.2469135802,0.0956121907504,0.218463723647,19.6424763138,-1.62757145983,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0458963948843
133,0.0,16.3621399177,0.0955309837849,0.21908227567,19.6477647873,-1.62466269175,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0454715555571
134,0.0,16.4773662551,0.0953488400642,0.219816258815,19.6530043081,-1.62291761705,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0458828664722
135,0.0,16.5925925926,0.0952200689544,0.220576166346,19.6582912227,-1.62134615976,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0476770461053
136,0.0,16.70781893,0.0952919974971,0.221285988004,19.6637848741,-1.61929232612,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0494616881391
137,0.0,16.8230452675,0.0946949586518,0.221666081772,19.6694841633,-1.61738240067,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0463996664577
138,0.0,16.9382716049,0.0942125467926,0.221930204935,19.6748306269,-1.61516140546,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0490014951986
139,0.0,17.0534979424,0.0942295553735,0.221796009016,19.6804768897,-1.61192369891,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.052412976578
140,0.0,17.1687242798,0.0948783138337,0.22119052903,19.6865162451,-1.60746614148,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0498836354715
141,0.0,17.2839506173,0.09513500532,0.220888140562,19.6922641537,-1.60368015597,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0468272774904
142,0.0,17.3991769547,0.0954266517801,0.220537920922,19.6976598893,-1.59971255863,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0458220542519
143,0.0,17.5144032922,0.0958030973076,0.220138171171,19.7029397968,-1.59556996634,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.04589520014
144,0.0,17.6296296296,0.096338514492,0.219699479082,19.7082281327,-1.59131565267,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0495945087525
145,0.0,17.7448559671,0.0960889386115,0.219383376434,19.7139427263,-1.58842075176,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0513758098038
146,0.0,17.8600823045,0.095766761827,0.219217273669,19.7198625727,-1.58644324141,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.051566502371
147,0.0,17.975308642,0.0955406060408,0.219237867302,19.7258043919,-1.58457002499,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0513474283128
148,0.0,18.0905349794,0.0953167604652,0.21948937147,19.731720968,-1.58256532729,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0515149702224
149,0.0,18.2057613169,0.0950031750338,0.220025031051,19.7376568493,-1.58072232478,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0522679508977
150,0.0,18.3209876543,0.0944683751246,0.220486790081,19.7436794938,-1.57849032247,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0531991759783
151,0.0,18.4362139918,0.0937499436954,0.220521830987,19.7498094401,-1.57553026542,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0536893075174
152,0.0,18.5514403292,0.0931173530683,0.220724175524,19.7559958623,-1.57295963445,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0509786821014
153,0.0,18.6666666667,0.0931065835346,0.220934390553,19.7618699491,-1.57052198275,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.048839901497
154,0.0,18.7818930041,0.0933131388588,0.221076310108,19.7674975921,-1.5679727484,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0440643037651
155,0.0,18.8971193416,0.0933362045603,0.221002096999,19.7725749604,-1.56485997982,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0412549831992
156,0.0,19.012345679,0.09322718594,0.220679226199,19.7773286211,-1.56213035505,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0418802403386
157,0.0,19.1275720165,0.0930504086525,0.220415657399,19.7821543278,-1.55998913278,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0421133914993
158,0.0,19.2427983539,0.0931311361919,0.219956523067,19.7870068996,-1.55742015461,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.043023526489
159,0.0,19.3580246914,0.0937166142351,0.219178813297,19.791964343,-1.55397705542,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0436137966202
160,0.0,19.4732510288,0.0943818646358,0.218416674476,19.7969898011,-1.55090983471,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0443456947571
161,0.0,19.5884773663,0.0953756030416,0.217808839889,19.802099593,-1.54769284729,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0426351561405
162,0.0,19.7037037037,0.0965509536135,0.217336593651,19.8070122859,-1.5440157683,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.041803924057
163,0.0,19.8189300412,0.097607850357,0.216935030279,19.811829199,-1.54030242349,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0427554156259
164,0.0,19.9341563786,0.0976240767386,0.216924465205,19.8167557489,-1.53739376191,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0432206482815
165,0.0,20.049382716,0.0972832739736,0.217058727438,19.8217359059,-1.53470883787,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0433912997417
166,0.0,20.1646090535,0.097010932709,0.217199882486,19.8267357265,-1.53188448087,STE_phi0_alpha0_U20_loc00.dat,straight,0,0,20,0,0.0435771216369
